# Created by Octave 3.8.1, Fri Apr 29 10:26:06 2016 PDT <lucas@drum>
# name: dt
# type: matrix
# rows: 500
# columns: 20
 0.05356001853942871 0.06223797798156738 0.07288479804992676 0.08335089683532715 0.09305906295776367 0.103518009185791 0.1159729957580566 0.1276769638061523 0.1331470012664795 0.1589670181274414 0.1612479686737061 0.1667900085449219 0.1753830909729004 0.1950149536132812 0.2030668258666992 0.2056398391723633 0.2174789905548096 0.2294230461120605 0.2363059520721436 0.2474181652069092
 0.05379390716552734 0.06364202499389648 0.07201814651489258 0.08307313919067383 0.09321904182434082 0.1198790073394775 0.1137290000915527 0.1305840015411377 0.1329431533813477 0.1455819606781006 0.1548471450805664 0.1656739711761475 0.1757440567016602 0.1888091564178467 0.1953470706939697 0.2056388854980469 0.215130090713501 0.2263600826263428 0.2374789714813232 0.245434045791626
 0.05334091186523438 0.06287908554077148 0.07270312309265137 0.08569693565368652 0.09383511543273926 0.1121931076049805 0.1130499839782715 0.1324460506439209 0.1322989463806152 0.144589900970459 0.1534008979797363 0.166492223739624 0.1758449077606201 0.1868329048156738 0.2091150283813477 0.205726146697998 0.2165398597717285 0.2262909412384033 0.2357971668243408 0.250525951385498
 0.05260491371154785 0.06268978118896484 0.07256197929382324 0.08514714241027832 0.0940709114074707 0.1034860610961914 0.1131978034973145 0.1239550113677979 0.1333739757537842 0.1431658267974854 0.1738049983978271 0.1645801067352295 0.1756610870361328 0.1861839294433594 0.1962230205535889 0.2054541110992432 0.2159059047698975 0.2264361381530762 0.236475944519043 0.2484650611877441
 0.05266880989074707 0.06202387809753418 0.07213091850280762 0.0892949104309082 0.1079678535461426 0.1028139591217041 0.1140289306640625 0.1240360736846924 0.1354660987854004 0.1440989971160889 0.1568210124969482 0.1647129058837891 0.1761491298675537 0.1857600212097168 0.1960291862487793 0.2056219577789307 0.2192451953887939 0.2267091274261475 0.2436678409576416 0.245762825012207
 0.05385708808898926 0.06310510635375977 0.07266998291015625 0.0836031436920166 0.09416699409484863 0.1044590473175049 0.1126909255981445 0.1230490207672119 0.1338789463043213 0.1429619789123535 0.1569769382476807 0.1659200191497803 0.185758113861084 0.1853971481323242 0.1950509548187256 0.2062909603118896 0.2344770431518555 0.2280750274658203 0.2384259700775146 0.2472541332244873
 0.05318784713745117 0.06300806999206543 0.0728299617767334 0.08236002922058105 0.09577488899230957 0.1057660579681396 0.1306619644165039 0.1237120628356934 0.134350061416626 0.1433677673339844 0.1541569232940674 0.1684129238128662 0.1776418685913086 0.1872680187225342 0.1963798999786377 0.2074038982391357 0.2439250946044922 0.2295780181884766 0.235882043838501 0.2492740154266357
 0.05275487899780273 0.06281900405883789 0.0725100040435791 0.08246588706970215 0.09323883056640625 0.1024160385131836 0.1150481700897217 0.1232969760894775 0.1351850032806396 0.1429638862609863 0.1562860012054443 0.1650171279907227 0.1753458976745605 0.1857998371124268 0.1961460113525391 0.2059531211853027 0.2227230072021484 0.2262048721313477 0.2369179725646973 0.2479000091552734
 0.05318379402160645 0.06174492835998535 0.07997798919677734 0.08258295059204102 0.09400701522827148 0.1028590202331543 0.1134910583496094 0.1225500106811523 0.1338908672332764 0.1434359550476074 0.1546421051025391 0.1660110950469971 0.1760919094085693 0.1873459815979004 0.1957888603210449 0.2138001918792725 0.2195730209350586 0.2263779640197754 0.2597908973693848 0.2483859062194824
 0.05357193946838379 0.06269097328186035 0.07321405410766602 0.08375692367553711 0.09294009208679199 0.1032707691192627 0.1126689910888672 0.1233699321746826 0.1520199775695801 0.1602859497070312 0.1545000076293945 0.1661307811737061 0.1759920120239258 0.1860229969024658 0.1964890956878662 0.2093141078948975 0.2198801040649414 0.2252321243286133 0.2400240898132324 0.270535945892334
