# Created by Octave 3.8.1, Fri Apr 29 14:23:21 2016 PDT <lucas@drum>
# name: dt
# type: matrix
# rows: 500
# columns: 10
 0.05108213424682617 0.04547715187072754 0.04959702491760254 0.04862403869628906 0.06108212471008301 0.06216096878051758 0.07912588119506836 0.07987093925476074 0.1191170215606689 0.1176838874816895
 0.04433417320251465 0.04448103904724121 0.04875993728637695 0.04859209060668945 0.06023716926574707 0.06141090393066406 0.07919597625732422 0.07935380935668945 0.1155819892883301 0.1183011531829834
 0.04366397857666016 0.04529595375061035 0.04829096794128418 0.04871487617492676 0.06008791923522949 0.0613560676574707 0.0797882080078125 0.07897114753723145 0.1144149303436279 0.11592698097229
 0.04494500160217285 0.04492497444152832 0.05113983154296875 0.04858589172363281 0.06002187728881836 0.06154108047485352 0.07801985740661621 0.0906980037689209 0.1358518600463867 0.1209681034088135
 0.04358100891113281 0.04487991333007812 0.04827404022216797 0.04886102676391602 0.06091094017028809 0.06098508834838867 0.07879304885864258 0.0800480842590332 0.1478950977325439 0.1141109466552734
 0.04406404495239258 0.04489398002624512 0.04773092269897461 0.04833102226257324 0.0602879524230957 0.0643470287322998 0.07948994636535645 0.08004593849182129 0.1136691570281982 0.113490104675293
 0.04370498657226562 0.04964995384216309 0.04757499694824219 0.05144405364990234 0.06056785583496094 0.06123089790344238 0.0785529613494873 0.0794069766998291 0.1147089004516602 0.1124939918518066
 0.04338288307189941 0.04771900177001953 0.04627394676208496 0.04821300506591797 0.06049513816833496 0.06174492835998535 0.0789790153503418 0.0800938606262207 0.1142029762268066 0.1122391223907471
 0.04459500312805176 0.04616189002990723 0.04724311828613281 0.0484929084777832 0.06103110313415527 0.06182408332824707 0.0779111385345459 0.07942485809326172 0.1191830635070801 0.1118369102478027
 0.04454612731933594 0.04537796974182129 0.04706883430480957 0.04851889610290527 0.0607609748840332 0.06169509887695312 0.07783317565917969 0.07915902137756348 0.1149439811706543 0.1155128479003906
